epoch,epoch_time_sec,lr,lr/pg1,lr/pg2,step,train_detach_between_steps,train_loss,train_loss_log10_mae,train_loss_z_mse,train_rollout_steps,train_skip_steps,val_loss,val_loss_log10_mae,val_loss_z_mse
265,153.59671020507812,8.795788744464517e-05,,,4960633,1.0,0.00036343379179015756,0.0003630070714280009,1.6993020608424558e-06,1.0,0.0,,,
,,,8.789985710803748e-05,8.789985710803748e-05,4960634,,,,,,,,,
266,,,,,4979282,,,,,,,0.0004807065997738391,0.00047962687676772475,4.318526407587342e-06
266,153.23275756835938,8.785985846770927e-05,,,4979282,1.0,0.0003625540412031114,0.00036212539998814464,1.713156734695076e-06,1.0,0.0,,,
,,,8.779241916409303e-05,8.779241916409303e-05,4979283,,,,,,,,,
267,,,,,4997931,,,,,,,0.0004562747199088335,0.00045517654507420957,4.3911645661864895e-06
267,153.3490753173828,8.774985326454043e-05,,,4997931,1.0,0.0003615667810663581,0.0003611300780903548,1.7441861928091384e-06,1.0,0.0,,,
,,,8.768457339622739e-05,8.768457339622739e-05,4997932,,,,,,,,,
268,,,,,5016580,,,,,,,0.0004647472233045846,0.0004637783276848495,3.87538921131636e-06
268,153.53314208984375,8.763509686104953e-05,,,5016580,1.0,0.00036206128424964845,0.00036163078038953245,1.7235946643268107e-06,1.0,0.0,,,
,,,8.757632098382457e-05,8.757632098382457e-05,5016581,,,,,,,,,
269,,,,,5035229,,,,,,,0.0004782318719662726,0.00047702647862024605,4.8235147005470935e-06
269,153.44308471679688,8.752621943131089e-05,,,5035229,1.0,0.0003608774277381599,0.00036045792512595654,1.6786239029897843e-06,1.0,0.0,,,
,,,8.746766311071562e-05,8.746766311071562e-05,5035230,,,,,,,,,
270,,,,,5053878,,,,,,,0.00047903077211230993,0.00047797083971090615,4.2369561015220825e-06
270,153.40179443359375,8.741481724428013e-05,,,5053878,1.0,0.00036099989665672183,0.0003605746023822576,1.703825205368048e-06,1.0,0.0,,,
,,,8.735860096516565e-05,8.735860096516565e-05,5053879,,,,,,,,,
271,,,,,5072527,,,,,,,0.00047803091001696885,0.0004769075894728303,4.493382675718749e-06
271,153.52151489257812,8.730407716939226e-05,,,5072527,1.0,0.0003614719316828996,0.0003610220446716994,1.8092357549903682e-06,1.0,0.0,,,
,,,8.724913573986078e-05,8.724913573986078e-05,5072528,,,,,,,,,
272,,,,,5091176,,,,,,,0.0004720079596154392,0.00047083437675610185,4.694542894867482e-06
272,153.43719482421875,8.718880417291075e-05,,,5091176,1.0,0.000359659141395241,0.0003592463326640427,1.6553025261600851e-06,1.0,0.0,,,
,,,8.713926863189519e-05,8.713926863189519e-05,5091177,,,,,,,,,
273,,,,,5109825,,,,,,,0.0004629089671652764,0.00046180980280041695,4.397322300064843e-06
273,153.42941284179688,8.70716103236191e-05,,,5109825,1.0,0.0003599626652430743,0.0003595200541894883,1.7709630810713861e-06,1.0,0.0,,,
,,,8.702900084275798e-05,8.702900084275798e-05,5109826,,,,,,,,,
274,,,,,5128474,,,,,,,0.00046548282261937857,0.00046435437980107963,4.514732154348167e-06
274,153.31715393066406,8.695596625329927e-05,,,5128474,1.0,0.0003596995084080845,0.0003592679859139025,1.717049030958151e-06,1.0,0.0,,,
,,,8.691833357832002e-05,8.691833357832002e-05,5128475,,,,,,,,,
275,,,,,5147123,,,,,,,0.0004506350087467581,0.000449566898168996,4.272431851859437e-06
275,153.41099548339844,8.685093052918091e-05,,,5147123,1.0,0.0003589425759855658,0.00035851492430083454,1.7088261756725842e-06,1.0,0.0,,,
,,,8.680726804882078e-05,8.680726804882078e-05,5147124,,,,,,,,,
276,,,,,5165772,,,,,,,0.00048139813588932157,0.00048028238234110177,4.45969499196508e-06
276,153.556884765625,8.674710261402652e-05,,,5165772,1.0,0.0003576787712518126,0.0003572619170881808,1.6701401364116464e-06,1.0,0.0,,,
,,,8.669580546885509e-05,8.669580546885509e-05,5165773,,,,,,,,,
277,,,,,5184421,,,,,,,0.00047975408961065114,0.00047839907347224653,5.416695785243064e-06
277,153.33572387695312,8.664066263008863e-05,,,5184421,1.0,0.00035633344668895006,0.00035591996856965125,1.6508670341863763e-06,1.0,0.0,,,
,,,8.658394705735987e-05,8.658394705735987e-05,5184422,,,,,,,,,
278,,,,,5203070,,,,,,,0.000518346147146076,0.0005170695367269218,5.110831807542127e-06
278,153.26272583007812,8.653567783767357e-05,,,5203070,1.0,0.0003585904778447002,0.0003581519122235477,1.750903834363271e-06,1.0,0.0,,,
,,,8.647169403760079e-05,8.647169403760079e-05,5203071,,,,,,,,,
279,,,,,5221719,,,,,,,0.00047894136514514685,0.0004777988069690764,4.57326086689136e-06
279,153.2415771484375,8.642693137517199e-05,,,5221719,1.0,0.00035597654641605914,0.0003555651055648923,1.6507980262758792e-06,1.0,0.0,,,
,,,8.635904763715892e-05,8.635904763715892e-05,5221720,,,,,,,,,
280,,,,,5240368,,,,,,,0.00046568113612011075,0.0004645735607482493,4.431259185366798e-06
280,153.45626831054688,8.631683158455417e-05,,,5240368,1.0,0.0003552611160557717,0.0003548575332388282,1.617840553080896e-06,1.0,0.0,,,
,,,8.624600908791719e-05,8.624600908791719e-05,5240369,,,,,,,,,
281,,,,,5259017,,,,,,,0.0004648123576771468,0.0004637278034351766,4.336621259426465e-06
281,153.3044891357422,8.62006054376252e-05,,,5259017,1.0,0.0003556569281499833,0.0003552490670699626,1.6250085081992438e-06,1.0,0.0,,,
,,,8.613257962604708e-05,8.613257962604708e-05,5259018,,,,,,,,,
282,,,,,5277666,,,,,,,0.0004835737927351147,0.0004825440119020641,4.120262929063756e-06
282,153.3387908935547,8.608244388597086e-05,,,5277666,1.0,0.00035456439945846796,0.0003541586047504097,1.6200770005525555e-06,1.0,0.0,,,
,,,8.601876049199504e-05,8.601876049199504e-05,5277667,,,,,,,,,
283,,,,,5296315,,,,,,,0.0004804940545000136,0.00047930257278494537,4.766324309457559e-06
283,153.47068786621094,8.596754196332768e-05,,,5296315,1.0,0.0003545369254425168,0.00035412522265687585,1.6471404933326994e-06,1.0,0.0,,,
,,,8.590455293046886e-05,8.590455293046886e-05,5296316,,,,,,,,,
284,,,,,5314964,,,,,,,0.000464074983028695,0.0004629335307981819,4.56129282611073e-06
284,152.72549438476562,8.585269097238779e-05,,,5314964,1.0,0.00035278135328553617,0.00035239773569628596,1.540510652375815e-06,1.0,0.0,,,
,,,8.578995819042416e-05,8.578995819042416e-05,5314965,,,,,,,,,
285,,,,,5333613,,,,,,,0.00044627580791711807,0.00044526997953653336,4.0222907955467235e-06
285,153.4292449951172,8.573764353059232e-05,,,5333613,1.0,0.0003528193919919431,0.000352428643964231,1.564354420224845e-06,1.0,0.0,,,
,,,8.567497752505063e-05,8.567497752505063e-05,5333614,,,,,,,,,
286,,,,,5352262,,,,,,,0.0004703593149315566,0.00046925575588829815,4.414569048094563e-06
286,153.55068969726562,8.562187576899305e-05,,,5352262,1.0,0.00035342160845175385,0.0003529814421199262,1.7624560086915153e-06,1.0,0.0,,,
,,,8.555961219175841e-05,8.555961219175841e-05,5352263,,,,,,,,,
287,,,,,5370911,,,,,,,0.00045911403140053153,0.0004580318054649979,4.3267150431347545e-06
287,153.40975952148438,8.550526399631053e-05,,,5370911,1.0,0.0003531570837367326,0.0003527554508764297,1.6053812714744709e-06,1.0,0.0,,,
,,,8.544386345216432e-05,8.544386345216432e-05,5370912,,,,,,,,,
288,,,,,5389560,,,,,,,0.0004651045601349324,0.0004640563565772027,4.192665528535144e-06
288,153.30319213867188,8.538791735190898e-05,,,5389560,1.0,0.00035131312324665487,0.0003509262460283935,1.5461031352970167e-06,1.0,0.0,,,
,,,8.532773257207801e-05,8.532773257207801e-05,5389561,,,,,,,,,
289,,,,,5408209,,,,,,,0.0004654505755752325,0.00046427370398305357,4.708951564680319e-06
289,153.36395263671875,8.527082536602393e-05,,,5408209,1.0,0.00035205172025598586,0.0003516435972414911,1.6341616628778866e-06,1.0,0.0,,,
,,,8.521122082148818e-05,8.521122082148818e-05,5408210,,,,,,,,,
290,,,,,5426858,,,,,,,0.00045568772475235164,0.0004546850104816258,4.009796612081118e-06
290,153.33143615722656,8.515414083376527e-05,,,5426858,1.0,0.00035046596894972026,0.0003500706807244569,1.5872476524236845e-06,1.0,0.0,,,
,,,8.50943294745487e-05,8.50943294745487e-05,5426859,,,,,,,,,
291,,,,,5445507,,,,,,,0.00047688806080259383,0.00047587387962266803,4.056205852975836e-06
291,153.31100463867188,8.503694698447362e-05,,,5445507,1.0,0.0003521053586155176,0.00035169714828953147,1.6313559854097548e-06,1.0,0.0,,,
,,,8.497705980956458e-05,8.497705980956458e-05,5445508,,,,,,,,,
292,,,,,5464156,,,,,,,0.0004779124865308404,0.00047673354856669903,4.715742306871107e-06
292,153.33480834960938,8.491952758049592e-05,,,5464156,1.0,0.0003492926189210266,0.00034887855872511864,1.657610368965834e-06,1.0,0.0,,,
,,,8.485941310897808e-05,8.485941310897808e-05,5464157,,,,,,,,,
293,,,,,5482805,,,,,,,0.0004617978702299297,0.0004608138115145266,3.934691903850762e-06
293,153.434326171875,8.480156975565478e-05,,,5482805,1.0,0.0003497889847494662,0.00034939785837195814,1.565040065543144e-06,1.0,0.0,,,
,,,8.47413906593547e-05,8.47413906593547e-05,5482806,,,,,,,,,
294,,,,,5501454,,,,,,,0.00044277121196500957,0.0004418015596456826,3.8782836782047525e-06
294,153.55426025390625,8.46832335810177e-05,,,5501454,1.0,0.00034796466934494674,0.00034759388654492795,1.4828419807599857e-06,1.0,0.0,,,
,,,8.462299375136901e-05,8.462299375136901e-05,5501455,,,,,,,,,
295,,,,,5520103,,,,,,,0.00045804798719473183,0.000456992129329592,4.226069904689211e-06
295,152.8759307861328,8.456453360849991e-05,,,5520103,1.0,0.00034830826916731894,0.0003478890866972506,1.672504822636256e-06,1.0,0.0,,,
,,,8.450422367979065e-05,8.450422367979065e-05,5520104,,,,,,,,,
296,,,,,5538752,,,,,,,0.0004983351100236177,0.0004966902197338641,6.579737600986846e-06
296,153.3306884765625,8.444552804576233e-05,,,5538752,1.0,0.00034800631692633033,0.0003476116107776761,1.5784706874910626e-06,1.0,0.0,,,
,,,8.438508174347009e-05,8.438508174347009e-05,5538753,,,,,,,,,
297,,,,,5557401,,,,,,,0.00045503684668801725,0.0004538829962257296,4.613415512721986e-06
297,153.17010498046875,8.432623144472018e-05,,,5557401,1.0,0.00034788530319929123,0.0003474969125818461,1.5541604625468608e-06,1.0,0.0,,,
,,,8.426556924532446e-05,8.426556924532446e-05,5557402,,,,,,,,,
298,,,,,5576050,,,,,,,0.0004529145371634513,0.000451812258688733,4.411410827742657e-06
298,153.12460327148438,8.420665835728869e-05,,,5576050,1.0,0.00034707141458056867,0.00034667778527364135,1.5692331771788304e-06,1.0,0.0,,,
,,,8.414568749232327e-05,8.414568749232327e-05,5576051,,,,,,,,,
299,,,,,5594699,,,,,,,0.00046168421977199614,0.0004604242567438632,5.038442395743914e-06
299,153.33596801757812,8.408678695559502e-05,,,5594699,1.0,0.0003474226105026901,0.00034704231075011194,1.5135703961277613e-06,1.0,0.0,,,
,,,8.40254377954742e-05,8.40254377954742e-05,5594700,,,,,,,,,
300,,,,,5613348,,,,,,,0.0004764720506500453,0.0004751798987854272,5.168974894331768e-06
300,153.4220733642578,8.396658085985109e-05,,,5613348,1.0,0.0003450326912570745,0.0003446587361395359,1.4975797739680274e-06,1.0,0.0,,,
,,,8.390482146980863e-05,8.390482146980863e-05,5613349,,,,,,,,,
301,,,,,5631997,,,,,,,0.0004502851516008377,0.00044920039363205433,4.337898644735105e-06
301,153.3090362548828,8.384598913835362e-05,,,5631997,1.0,0.000347032502759248,0.00034663639962673187,1.5813845948287053e-06,1.0,0.0,,,
,,,8.378383983436738e-05,8.378383983436738e-05,5631998,,,,,,,,,
302,,,,,5650646,,,,,,,0.00046484373160637915,0.00046373819350264966,4.42597638539155e-06
302,153.42626953125,8.372494630748406e-05,,,5650646,1.0,0.0003450009389780462,0.0003446150221861899,1.533823024146841e-06,1.0,0.0,,,
,,,8.366249421218627e-05,8.366249421218627e-05,5650647,,,,,,,,,
303,,,,,5669295,,,,,,,0.00048025758587755263,0.0004789309168700129,5.305199465510668e-06
303,153.5174102783203,8.360363426618278e-05,,,5669295,1.0,0.0003443801833782345,0.0003440065775066614,1.4917101225364604e-06,1.0,0.0,,,
,,,8.354078593028154e-05,8.354078593028154e-05,5669296,,,,,,,,,
304,,,,,5687944,,,,,,,0.00046419049613177776,0.0004630487528629601,4.566981260722969e-06
304,153.56292724609375,8.348198025487363e-05,,,5687944,1.0,0.0003429361095186323,0.0003425540344323963,1.5252691127898288e-06,1.0,0.0,,,
,,,8.341871631963548e-05,8.341871631963548e-05,5687945,,,,,,,,,
305,,,,,5706593,,,,,,,0.00045577611308544874,0.0004546143172774464,4.646794423024403e-06
305,153.3232421875,8.33606391097419e-05,,,5706593,1.0,0.0003436818078625947,0.00034328564652241766,1.5827799870749004e-06,1.0,0.0,,,
,,,8.329628671518181e-05,8.329628671518181e-05,5706594,,,,,,,,,
306,,,,,5725242,,,,,,,0.0004606557486113161,0.0004596141807269305,4.167583483649651e-06
306,153.3598175048828,8.323961083078757e-05,,,5725242,1.0,0.00034306212910450995,0.00034269370371475816,1.4698184713779483e-06,1.0,0.0,,,
,,,8.317349845579106e-05,8.317349845579106e-05,5725243,,,,,,,,,
307,,,,,5743891,,,,,,,0.0004680591227952391,0.0004670664784498513,3.97067697122111e-06
307,152.87413024902344,8.311796409543604e-05,,,5743891,1.0,0.00034276777296327055,0.00034240668173879385,1.4456147710006917e-06,1.0,0.0,,,
,,,8.305035288425593e-05,8.305035288425593e-05,5743892,,,,,,,,,
308,,,,,5762540,,,,,,,0.0004591437755152583,0.00045809944276697934,4.176600668870378e-06
308,153.28677368164062,8.299510955112055e-05,,,5762540,1.0,0.0003423347370699048,0.0003419711138121784,1.449723754376464e-06,1.0,0.0,,,
,,,8.292685134727668e-05,8.292685134727668e-05,5762541,,,,,,,,,
309,,,,,5781189,,,,,,,0.00046006307820789516,0.0004591691540554166,3.5750074403040344e-06
309,153.21786499023438,8.28718111733906e-05,,,5781189,1.0,0.0003420668945182115,0.000341701612342149,1.4708375601912849e-06,1.0,0.0,,,
,,,8.280299519544635e-05,8.280299519544635e-05,5781190,,,,,,,,,
310,,,,,5799838,,,,,,,0.0004559036169666797,0.00045495538506656885,3.792319148487877e-06
310,153.26055908203125,8.274876745417714e-05,,,5799838,1.0,0.00034161328221671283,0.00034125562524423003,1.4341152336783125e-06,1.0,0.0,,,
,,,8.267878578323595e-05,8.267878578323595e-05,5799839,,,,,,,,,
311,,,,,5818487,,,,,,,0.00045265877270139754,0.00045158067950978875,4.312278633733513e-06
311,152.799072265625,8.262650953838602e-05,,,5818487,1.0,0.00034124331432394683,0.00034088012762367725,1.451374032512831e-06,1.0,0.0,,,
,,,8.255422446897974e-05,8.255422446897974e-05,5818488,,,,,,,,,
312,,,,,5837136,,,,,,,0.0004552429018076509,0.0004542833485174924,3.8400967241614126e-06
312,153.1891632080078,8.250211249105632e-05,,,5837136,1.0,0.00034051324473693967,0.00034015916753560305,1.417126782143896e-06,1.0,0.0,,,
,,,8.242931261486026e-05,8.242931261486026e-05,5837137,,,,,,,,,
313,,,,,5855785,,,,,,,0.000473767111543566,0.0004726261249743402,4.562221874948591e-06
313,152.9829864501953,8.237652946263552e-05,,,5855785,1.0,0.00034028413938358426,0.0003399215347599238,1.453390268579824e-06,1.0,0.0,,,
,,,8.230405158689357e-05,8.230405158689357e-05,5855786,,,,,,,,,
314,,,,,5874434,,,,,,,0.00045012705959379673,0.00044905603863298893,4.283577254682314e-06
314,153.32293701171875,8.224749763030559e-05,,,5874434,1.0,0.00033943416201509535,0.00033905496820807457,1.5144026974667213e-06,1.0,0.0,,,
,,,8.217844275491418e-05,8.217844275491418e-05,5874435,,,,,,,,,
315,,,,,5893083,,,,,,,0.0004726456245407462,0.0004715716349892318,4.296308361517731e-06
315,153.17845153808594,8.211646490963176e-05,,,5893083,1.0,0.00034019281156361103,0.00033982659806497395,1.4596182609238895e-06,1.0,0.0,,,
,,,8.205248749256015e-05,8.205248749256015e-05,5893084,,,,,,,,,
316,,,,,5911732,,,,,,,0.0004447789106052369,0.0004437871102709323,3.9703700167592615e-06
316,153.02389526367188,8.198438445106149e-05,,,5911732,1.0,0.0003384110750630498,0.00033804631675593555,1.4569988024959457e-06,1.0,0.0,,,
,,,8.192618717725806e-05,8.192618717725806e-05,5911733,,,,,,,,,
317,,,,,5930381,,,,,,,0.0004551198799163103,0.0004540969675872475,4.0912664189818315e-06
317,153.03822326660156,8.185348997358233e-05,,,5930381,1.0,0.0003373358922544867,0.0003369883634150028,1.3871339206161792e-06,1.0,0.0,,,
,,,8.179954319020792e-05,8.179954319020792e-05,5930382,,,,,,,,,
318,,,,,5949030,,,,,,,0.00045798911014571786,0.0004570040910039097,3.940575879823882e-06
318,153.06874084472656,8.172257366823032e-05,,,5949030,1.0,0.0003371652273926884,0.0003368188627064228,1.3858470993000083e-06,1.0,0.0,,,
,,,8.167255691636808e-05,8.167255691636808e-05,5949031,,,,,,,,,
319,,,,,5967679,,,,,,,0.0004640684637706727,0.00046307206503115594,3.984110207966296e-06
319,153.05271911621094,8.159675053320825e-05,,,5967679,1.0,0.0003374661901034415,0.0003371097845956683,1.4212919268175028e-06,1.0,0.0,,,
,,,8.154522974444009e-05,8.154522974444009e-05,5967680,,,,,,,,,
320,,,,,5986328,,,,,,,0.0004578014195431024,0.00045664753997698426,4.615821580955526e-06
320,153.25099182128906,8.14730956335552e-05,,,5986328,1.0,0.0003374287625774741,0.00033707107650116086,1.4337014135890058e-06,1.0,0.0,,,
,,,8.14175630668535e-05,8.14175630668535e-05,5986329,,,,,,,,,
321,,,,,6004977,,,,,,,0.0004296027182135731,0.00042869136086665094,3.6468600228545256e-06
321,152.99803161621094,8.135275857057422e-05,,,6004977,1.0,0.0003352344792801887,0.0003349022299516946,1.3240201042208355e-06,1.0,0.0,,,
,,,8.128955827975065e-05,8.128955827975065e-05,6004978,,,,,,,,,
322,,,,,6023626,,,,,,,0.00045917523675598204,0.0004581287794280797,4.186440037301509e-06
322,152.84849548339844,8.122684084810317e-05,,,6023626,1.0,0.00033600805909372866,0.0003356360539328307,1.4842966038486338e-06,1.0,0.0,,,
,,,8.116121678297137e-05,8.116121678297137e-05,6023627,,,,,,,,,
323,,,,,6042275,,,,,,,0.00045344853424467146,0.0004524754185695201,3.893747816618998e-06
323,153.1622772216797,8.109980990411714e-05,,,6042275,1.0,0.0003355382941663265,0.00033518989221192896,1.4010568065714324e-06,1.0,0.0,,,
,,,8.10325399800377e-05,8.10325399800377e-05,6042276,,,,,,,,,
324,,,,,6060924,,,,,,,0.00046121064224280417,0.00046020461013540626,4.0228674151876476e-06
324,153.30490112304688,8.097396494122222e-05,,,6060924,1.0,0.0003341181145515293,0.0003337854868732393,1.3242931800050428e-06,1.0,0.0,,,
,,,8.090352927813856e-05,8.090352927813856e-05,6060925,,,,,,,,,
325,,,,,6079573,,,,,,,0.0004443427314981818,0.0004433205758687109,4.086929948243778e-06
325,153.4103546142578,8.084650471573696e-05,,,6079573,1.0,0.0003346574667375535,0.00033431462361477315,1.371063376609527e-06,1.0,0.0,,,
,,,8.077418608811433e-05,8.077418608811433e-05,6079574,,,,,,,,,
326,,,,,6098222,,,,,,,0.00045355872134678066,0.00045256249723024666,3.985208877566038e-06
326,156.51747131347656,8.071962656686082e-05,,,6098222,1.0,0.0003345320583321154,0.00033418359817005694,1.393066554555844e-06,1.0,0.0,,,
,,,8.064451182444136e-05,8.064451182444136e-05,6098223,,,,,,,,,
327,,,,,6116871,,,,,,,0.0004574444319587201,0.0004563768452499062,4.2688702706072945e-06
327,152.37416076660156,8.058824460022151e-05,,,6116871,1.0,0.00033348146826028824,0.00033313981839455664,1.363455226055521e-06,1.0,0.0,,,
,,,8.051450790521669e-05,8.051450790521669e-05,6116872,,,,,,,,,
328,,,,,6135520,,,,,,,0.0004820226167794317,0.00048083829460665584,4.738214101962512e-06
328,152.5230712890625,8.045045251492411e-05,,,6135520,1.0,0.0003336882800795138,0.0003333193890284747,1.4870151971990708e-06,1.0,0.0,,,
,,,8.038417575214229e-05,8.038417575214229e-05,6135521,,,,,,,,,
329,,,,,6154169,,,,,,,0.0004597037914209068,0.00045867374865338206,4.123512553633191e-06
329,153.02801513671875,8.031135803321376e-05,,,6154169,1.0,0.0003332250635139644,0.0003328881866764277,1.349663421024161e-06,1.0,0.0,,,
,,,8.025351679050974e-05,8.025351679050974e-05,6154170,,,,,,,,,
330,,,,,6172818,,,,,,,0.00045079420669935644,0.00044982851250097156,3.865139206027379e-06
330,153.00779724121094,8.017554500838742e-05,,,6172818,1.0,0.00033207875094376504,0.00033173224073834717,1.3795558970741695e-06,1.0,0.0,,,
,,,8.012253244918452e-05,8.012253244918452e-05,6172819,,,,,,,,,
331,,,,,6191467,,,,,,,0.0004934485768899322,0.0004921263316646218,5.29232420376502e-06
331,153.02830505371094,8.004652772797272e-05,,,6191467,1.0,0.00033155889832414687,0.0003312215267214924,1.3515660839402699e-06,1.0,0.0,,,
,,,7.999122416059037e-05,7.999122416059037e-05,6191468,,,,,,,,,
332,,,,,6210116,,,,,,,0.00045093661174178123,0.0004499263013713062,4.041157808387652e-06
332,153.23426818847656,7.992358587216586e-05,,,6210116,1.0,0.00033130106749013066,0.00033094495302066207,1.42588817197975e-06,1.0,0.0,,,
,,,7.985959336069372e-05,7.985959336069372e-05,6210117,,,,,,,,,
333,,,,,6228765,,,,,,,0.000456617126474157,0.00045556065742857754,4.224541498842882e-06
333,153.32083129882812,7.979552901815623e-05,,,6228765,1.0,0.00033130691736005247,0.0003309776948299259,1.3195171959523577e-06,1.0,0.0,,,
,,,7.97276414889879e-05,7.97276414889879e-05,6228766,,,,,,,,,
334,,,,,6247414,,,,,,,0.00046203125384636223,0.0004610546166077256,3.908485723513877e-06
334,153.1313934326172,7.966575503814965e-05,,,6247414,1.0,0.000330823240801692,0.0003304738784208894,1.3986302747071022e-06,1.0,0.0,,,
,,,7.959536998847742e-05,7.959536998847742e-05,6247415,,,,,,,,,
335,,,,,6266063,,,,,,,0.00044475923641584814,0.0004436765448190272,4.333694960223511e-06
335,153.05369567871094,7.953694148454815e-05,,,6266063,1.0,0.0003288558218628168,0.00032854065648280084,1.2618902474059723e-06,1.0,0.0,,,
,,,7.946278030566225e-05,7.946278030566225e-05,6266064,,,,,,,,,
336,,,,,6284712,,,,,,,0.0004566186689771712,0.00045563295134343207,3.944922809751006e-06
336,153.2028045654297,7.94052320998162e-05,,,6284712,1.0,0.00032926781568676233,0.00032894688774831593,1.2863620213465765e-06,1.0,0.0,,,
,,,7.932987389052192e-05,7.932987389052192e-05,6284713,,,,,,,,,
337,,,,,6303361,,,,,,,0.0004447986138984561,0.00044384109787642956,3.827308773907134e-06
337,153.28378295898438,7.926776743261144e-05,,,6303361,1.0,0.00032927829306572676,0.00032894889591261744,1.3165229120204458e-06,1.0,0.0,,,
,,,7.919665219649964e-05,7.919665219649964e-05,6303362,,,,,,,,,
338,,,,,6322010,,,,,,,0.0004576267092488706,0.00045658223098143935,4.1758589759410825e-06
338,153.14315795898438,7.912389992270619e-05,,,6322010,1.0,0.00032816510065458715,0.000327829533489421,1.3438888117889292e-06,1.0,0.0,,,
,,,7.906311668048659e-05,7.906311668048659e-05,6322011,,,,,,,,,
339,,,,,6340659,,,,,,,0.0004587229632306844,0.00045756224426440895,4.643686224881094e-06
339,152.91981506347656,7.898457261035219e-05,,,6340659,1.0,0.0003288474981673062,0.00032850177376531065,1.3891038861402194e-06,1.0,0.0,,,
,,,7.892926880280571e-05,7.892926880280571e-05,6340660,,,,,,,,,
340,,,,,6359308,,,,,,,0.0004520918591879308,0.0004509888240136206,4.4131056711194105e-06
340,153.09918212890625,7.88544348324649e-05,,,6359308,1.0,0.00032829795964062214,0.00032796020968817174,1.347371949123044e-06,1.0,0.0,,,
,,,7.879511002719598e-05,7.879511002719598e-05,6359309,,,,,,,,,
341,,,,,6377957,,,,,,,0.0004510470316745341,0.0004500308132264763,4.065179382450879e-06
341,153.01724243164062,7.872903370298445e-05,,,6377957,1.0,0.0003274527844041586,0.0003271297609899193,1.2942647344971192e-06,1.0,0.0,,,
,,,7.866064182079628e-05,7.866064182079628e-05,6377958,,,,,,,,,
342,,,,,6396606,,,,,,,0.0004269714991096407,0.000425978098064661,3.9750066207489e-06
342,153.01158142089844,7.859696779632941e-05,,,6396606,1.0,0.00032762024784460664,0.0003272921312600374,1.3076548839308089e-06,1.0,0.0,,,
,,,7.852586565412938e-05,7.852586565412938e-05,6396607,,,,,,,,,
343,,,,,6415255,,,,,,,0.00047178316162899137,0.0004704819293692708,5.204446551942965e-06
343,153.1855926513672,7.846616790629923e-05,,,6415255,1.0,0.0003262232639826834,0.00032590440241619945,1.2734683423332172e-06,1.0,0.0,,,
,,,7.839078300108579e-05,7.839078300108579e-05,6415256,,,,,,,,,
344,,,,,6433904,,,,,,,0.0004594710189849138,0.0004584571288432926,4.053978955198545e-06
344,152.99058532714844,7.833135168766603e-05,,,6433904,1.0,0.0003261191304773092,0.00032578918035142124,1.3307385415828321e-06,1.0,0.0,,,
,,,7.825539533890781e-05,7.825539533890781e-05,6433905,,,,,,,,,
345,,,,,6452553,,,,,,,0.0004372500698082149,0.0004362814943306148,3.87487625630456e-06
345,152.9055633544922,7.818875019438565e-05,,,6452553,1.0,0.0003254505863878876,0.0003251264861319214,1.3002079413126921e-06,1.0,0.0,,,
,,,7.811970414817322e-05,7.811970414817322e-05,6452554,,,,,,,,,
346,,,,,6471202,,,,,,,0.0004493674205150455,0.00044836889719590545,3.9953711166162975e-06
346,152.77423095703125,7.804120832588524e-05,,,6471202,1.0,0.0003241498488932848,0.0003238270874135196,1.293898094445467e-06,1.0,0.0,,,
,,,7.79837109127791e-05,7.79837109127791e-05,6471203,,,,,,,,,
347,,,,,6489851,,,,,,,0.0004626413865480572,0.00046148215187713504,4.636829089577077e-06
347,152.91488647460938,7.790589734213427e-05,,,6489851,1.0,0.0003255530900787562,0.00032523504341952503,1.2718056723315385e-06,1.0,0.0,,,
,,,7.784741711992576e-05,7.784741711992576e-05,6489852,,,,,,,,,
348,,,,,6508500,,,,,,,0.0004483681987039745,0.000447331927716732,4.144195372646209e-06
348,153.00437927246094,7.777905557304621e-05,,,6508500,1.0,0.00032476335763931274,0.0003244491235818714,1.261009515474143e-06,1.0,0.0,,,
,,,7.771082426010024e-05,7.771082426010024e-05,6508501,,,,,,,,,
349,,,,,6527149,,,,,,,0.0005457989755086601,0.0005445643328130245,4.933481704938458e-06
349,153.0182647705078,7.764591282466426e-05,,,6527149,1.0,0.0003232213784940541,0.0003229149151593447,1.2204318409203552e-06,1.0,0.0,,,
,,,7.757393382706015e-05,7.757393382706015e-05,6527150,,,,,,,,,
350,,,,,6545798,,,,,,,0.00045962934382259846,0.0004585302376653999,4.398345481604338e-06
350,152.9833984375,7.751330122118816e-05,,,6545798,1.0,0.00032389076659455895,0.00032357496093027294,1.259539772036078e-06,1.0,0.0,,,
,,,7.743674731781737e-05,7.743674731781737e-05,6545799,,,,,,,,,
351,,,,,6564447,,,,,,,0.0004711418878287077,0.00046986399684101343,5.112937287776731e-06
351,153.1217041015625,7.737543637631461e-05,,,6564447,1.0,0.00032237640698440373,0.00032207247568294406,1.2162945495219901e-06,1.0,0.0,,,
,,,7.729926623262153e-05,7.729926623262153e-05,6564448,,,,,,,,,
352,,,,,6583096,,,,,,,0.0004668356850743294,0.0004656202800106257,4.863842150371056e-06
352,152.95594787597656,7.7228200098034e-05,,,6583096,1.0,0.000322135747410357,0.00032183551229536533,1.2039052990076016e-06,1.0,0.0,,,
